0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,4,5,11,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,5,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,31,40,1,1,1,1,1,1,1,1,1,25,11,11,11,11,11,11
0,0,0,0,0,0,0,1,1,1,0,0,0,20,4,4,4,5,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,4,4,4,5,11,11,11,11,11,11,11,11
1,42,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,11,11,11,11,11,11,11
11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,5,11,11,11,11,11
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,5,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,11,11
0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,11
0,0,0,20,11,11,11,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
0,0,0,0,20,5,11,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0
0,0,0,0,1,25,11,23,1,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0
0,0,0,35,11,11,11,11,11,2,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0
1,1,1,25,11,11,11,11,11,23,1,1,1,1,1,1,1,1,1,1,1,25,23,1,1,2,0,0,0,0
11,11,11,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,52,32,33,0,0
11,3,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,25
0,0,0,0,0,0,0,35,11,11,11,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,11,11
